11	737.047000	18.960000
11	682.167000	17.347000
8	50.716000	9.947000
8	53.673000	11.075000
8	52.406000	10.051000
8	52.040000	12.978000
10	333.481000	16.579000
9	122.041000	12.331000
7	27.081000	10.910000
5	10.120000	8.166000
11	690.713000	18.334000
9	130.749000	14.273000
5	10.894000	7.183000
6	17.343000	9.767000
1	2.793000	2.846000
1	2.955000	2.816000
6	17.304000	9.125000
5	9.680000	7.835000
10	310.824000	13.367000
7	25.897000	8.791000
